,Jmin,n,l,a,actfn
475,0.16546228528022766,128,8,31.41592653589793,relu
476,0.15365253388881683,256,8,31.41592653589793,relu
477,0.16541770100593567,1,16,31.41592653589793,relu
478,0.16538329422473907,2,16,31.41592653589793,relu
479,0.16529622673988342,4,16,31.41592653589793,relu
480,0.16527743637561798,8,16,31.41592653589793,relu
481,0.162233367562294,16,16,31.41592653589793,relu
482,0.10146133601665495,32,16,31.41592653589793,relu
483,0.165308877825737,64,16,31.41592653589793,relu
484,0.1653137058019638,128,16,31.41592653589793,relu
485,0.16525857150554657,256,16,31.41592653589793,relu
486,0.16525293886661527,1,32,31.41592653589793,relu
487,0.16526269912719727,2,32,31.41592653589793,relu
488,0.16525842249393463,4,32,31.41592653589793,relu
489,0.1652531623840332,8,32,31.41592653589793,relu
490,0.16531778872013092,16,32,31.41592653589793,relu
491,0.1653217375278473,32,32,31.41592653589793,relu
492,0.1653224676847458,64,32,31.41592653589793,relu
493,0.16527286171913147,128,32,31.41592653589793,relu
494,0.16525687277317047,256,32,31.41592653589793,relu
495,0.16528910398483276,1,64,31.41592653589793,relu
496,0.16528595983982086,2,64,31.41592653589793,relu
497,0.16524487733840942,4,64,31.41592653589793,relu
498,0.16525280475616455,8,64,31.41592653589793,relu
499,0.165344700217247,16,64,31.41592653589793,relu
500,0.16530543565750122,32,64,31.41592653589793,relu
501,0.16536153852939603,64,64,31.41592653589793,relu
502,0.16531749069690704,128,64,31.41592653589793,relu
503,0.165385439991951,256,64,31.41592653589793,relu
504,0.16530103981494904,1,1,31.41592653589793,sigmoid
505,0.16529376804828644,2,1,31.41592653589793,sigmoid
506,0.16547739505767822,4,1,31.41592653589793,sigmoid
507,0.16575375199317932,8,1,31.41592653589793,sigmoid
508,0.16539549827575684,16,1,31.41592653589793,sigmoid
509,0.16675324738025665,32,1,31.41592653589793,sigmoid
510,0.16657245159149167,64,1,31.41592653589793,sigmoid
511,0.16716283559799194,128,1,31.41592653589793,sigmoid
512,0.16797582805156708,256,1,31.41592653589793,sigmoid
513,0.16528163850307465,1,2,31.41592653589793,sigmoid
514,0.1653788983821869,2,2,31.41592653589793,sigmoid
515,0.1655341386795044,4,2,31.41592653589793,sigmoid
516,0.16582344472408295,8,2,31.41592653589793,sigmoid
517,0.16568729281425476,16,2,31.41592653589793,sigmoid
518,0.16779202222824097,32,2,31.41592653589793,sigmoid
519,0.16690507531166077,64,2,31.41592653589793,sigmoid
520,0.17295831441879272,128,2,31.41592653589793,sigmoid
521,0.16621153056621552,256,2,31.41592653589793,sigmoid
522,0.16527941823005676,1,4,31.41592653589793,sigmoid
523,0.16532328724861145,2,4,31.41592653589793,sigmoid
524,0.1654819697141647,4,4,31.41592653589793,sigmoid
525,0.16534593701362607,8,4,31.41592653589793,sigmoid
526,0.16577285528182983,16,4,31.41592653589793,sigmoid
527,0.16654136776924133,32,4,31.41592653589793,sigmoid
528,0.1670098602771759,64,4,31.41592653589793,sigmoid
529,0.166426420211792,128,4,31.41592653589793,sigmoid
530,0.1669815182685852,256,4,31.41592653589793,sigmoid
531,0.16529898345470428,1,8,31.41592653589793,sigmoid
532,0.16529829800128937,2,8,31.41592653589793,sigmoid
533,0.16533799469470975,4,8,31.41592653589793,sigmoid
534,0.16574735939502716,8,8,31.41592653589793,sigmoid
535,0.1665666252374649,16,8,31.41592653589793,sigmoid
536,0.16610358655452728,32,8,31.41592653589793,sigmoid
537,0.16641885042190552,64,8,31.41592653589793,sigmoid
538,0.17101311683654785,128,8,31.41592653589793,sigmoid
539,0.16996276378631592,256,8,31.41592653589793,sigmoid
540,0.16527709364891052,1,16,31.41592653589793,sigmoid
541,0.16529160737991333,2,16,31.41592653589793,sigmoid
542,0.1654667854309082,4,16,31.41592653589793,sigmoid
543,0.16570192575454712,8,16,31.41592653589793,sigmoid
544,0.1657543182373047,16,16,31.41592653589793,sigmoid
545,0.1665442585945129,32,16,31.41592653589793,sigmoid
546,0.16634920239448547,64,16,31.41592653589793,sigmoid
547,0.16622155904769895,128,16,31.41592653589793,sigmoid
548,0.16970480978488922,256,16,31.41592653589793,sigmoid
549,0.1653162986040115,1,32,31.41592653589793,sigmoid
550,0.16536305844783783,2,32,31.41592653589793,sigmoid
551,0.1654656082391739,4,32,31.41592653589793,sigmoid
552,0.16525645554065704,8,32,31.41592653589793,sigmoid
553,0.16571252048015594,16,32,31.41592653589793,sigmoid
554,0.166560560464859,32,32,31.41592653589793,sigmoid
555,0.1665256917476654,64,32,31.41592653589793,sigmoid
556,0.1711396425962448,128,32,31.41592653589793,sigmoid
557,0.16857226192951202,256,32,31.41592653589793,sigmoid
558,0.16537629067897797,1,64,31.41592653589793,sigmoid
559,0.16537383198738098,2,64,31.41592653589793,sigmoid
560,0.16546761989593503,4,64,31.41592653589793,sigmoid
561,0.1655631810426712,8,64,31.41592653589793,sigmoid
562,0.1658045798540115,16,64,31.41592653589793,sigmoid
563,0.16602392494678497,32,64,31.41592653589793,sigmoid
564,0.16648586094379425,64,64,31.41592653589793,sigmoid
565,0.166548490524292,128,64,31.41592653589793,sigmoid
566,0.16830840706825256,256,64,31.41592653589793,sigmoid
567,0.13493768870830536,1,1,3.141592653589793,sigmoid
568,0.1342765986919403,2,1,3.141592653589793,sigmoid
569,0.1351718306541443,4,1,3.141592653589793,sigmoid
570,0.13553348183631897,8,1,3.141592653589793,sigmoid
571,0.1354561448097229,16,1,3.141592653589793,sigmoid
572,0.13488323986530304,32,1,3.141592653589793,sigmoid
573,0.13717582821846008,64,1,3.141592653589793,sigmoid
574,0.13605333864688873,128,1,3.141592653589793,sigmoid
575,0.13721726834774017,256,1,3.141592653589793,sigmoid
576,0.12642650306224823,1,2,3.141592653589793,sigmoid
577,0.12349363416433334,2,2,3.141592653589793,sigmoid
578,0.13088667392730713,4,2,3.141592653589793,sigmoid
579,0.10184667259454729,8,2,3.141592653589793,sigmoid
580,0.10033362358808516,16,2,3.141592653589793,sigmoid
581,0.13526031374931335,32,2,3.141592653589793,sigmoid
582,0.13707514107227323,64,2,3.141592653589793,sigmoid
583,0.13609120249748227,128,2,3.141592653589793,sigmoid
584,0.04958346486091614,256,2,3.141592653589793,sigmoid
585,0.134943887591362,1,4,3.141592653589793,sigmoid
586,0.1350281983613968,2,4,3.141592653589793,sigmoid
587,0.13498519361019135,4,4,3.141592653589793,sigmoid
588,0.13496695458889008,8,4,3.141592653589793,sigmoid
589,0.13471607863903043,16,4,3.141592653589793,sigmoid
590,0.044276297092437744,32,4,3.141592653589793,sigmoid
591,0.13773253560066223,64,4,3.141592653589793,sigmoid
592,0.13608227670192719,128,4,3.141592653589793,sigmoid
593,0.1386025846004486,256,4,3.141592653589793,sigmoid
594,0.13493120670318604,1,8,3.141592653589793,sigmoid
595,0.13501636683940887,2,8,3.141592653589793,sigmoid
596,0.13498958945274353,4,8,3.141592653589793,sigmoid
597,0.13491643965244293,8,8,3.141592653589793,sigmoid
598,0.13535204529762268,16,8,3.141592653589793,sigmoid
599,0.1363973170518875,32,8,3.141592653589793,sigmoid
600,0.1368873566389084,64,8,3.141592653589793,sigmoid
601,0.1361750364303589,128,8,3.141592653589793,sigmoid
602,0.13730388879776,256,8,3.141592653589793,sigmoid
603,0.1349564492702484,1,16,3.141592653589793,sigmoid
604,0.13501353561878204,2,16,3.141592653589793,sigmoid
605,0.13494545221328735,4,16,3.141592653589793,sigmoid
606,0.1351550668478012,8,16,3.141592653589793,sigmoid
607,0.13520410656929016,16,16,3.141592653589793,sigmoid
608,0.13562707602977753,32,16,3.141592653589793,sigmoid
609,0.13658015429973602,64,16,3.141592653589793,sigmoid
610,0.13644032180309296,128,16,3.141592653589793,sigmoid
611,0.1363173872232437,256,16,3.141592653589793,sigmoid
612,0.1349821835756302,1,32,3.141592653589793,sigmoid
613,0.1349678486585617,2,32,3.141592653589793,sigmoid
614,0.13501904904842377,4,32,3.141592653589793,sigmoid
615,0.13512268662452695,8,32,3.141592653589793,sigmoid
616,0.136733278632164,16,32,3.141592653589793,sigmoid
617,0.13630087673664093,32,32,3.141592653589793,sigmoid
618,0.13543589413166046,64,32,3.141592653589793,sigmoid
619,0.1365169733762741,128,32,3.141592653589793,sigmoid
620,0.13697300851345062,256,32,3.141592653589793,sigmoid
621,0.1349307894706726,1,64,3.141592653589793,sigmoid
622,0.1351088583469391,2,64,3.141592653589793,sigmoid
623,0.1349937617778778,4,64,3.141592653589793,sigmoid
624,0.13570955395698547,8,64,3.141592653589793,sigmoid
625,0.1353572309017181,16,64,3.141592653589793,sigmoid
626,0.13549599051475525,32,64,3.141592653589793,sigmoid
627,0.13623231649398804,64,64,3.141592653589793,sigmoid
628,0.13839101791381836,128,64,3.141592653589793,sigmoid
629,0.13859033584594727,256,64,3.141592653589793,sigmoid
630,0.15569281578063965,1,1,15.707963267948966,relu
631,0.152521014213562,2,1,15.707963267948966,relu
632,0.14425568282604215,4,1,15.707963267948966,relu
633,0.14495874941349027,8,1,15.707963267948966,relu
634,0.1430111676454544,16,1,15.707963267948966,relu
635,0.14344187080860135,32,1,15.707963267948966,relu
636,0.14242109656333923,64,1,15.707963267948966,relu
637,0.13326770067214963,128,1,15.707963267948966,relu
638,0.10254538804292677,256,1,15.707963267948966,relu
639,0.16148778796195984,1,2,15.707963267948966,relu
640,0.15137530863285065,2,2,15.707963267948966,relu
641,0.14493730664253235,4,2,15.707963267948966,relu
642,0.1388588398694992,8,2,15.707963267948966,relu
643,0.13981546461582184,16,2,15.707963267948966,relu
644,0.13501542806625366,32,2,15.707963267948966,relu
645,0.04832407459616661,64,2,15.707963267948966,relu
646,0.03800375387072563,128,2,15.707963267948966,relu
647,0.02965762093663216,256,2,15.707963267948966,relu
648,0.16149911284446716,1,4,15.707963267948966,relu
649,0.1615370810031891,2,4,15.707963267948966,relu
650,0.13569091260433197,4,4,15.707963267948966,relu
651,0.06922878324985504,8,4,15.707963267948966,relu
652,0.004645816050469875,16,4,15.707963267948966,relu
653,0.006576296873390675,32,4,15.707963267948966,relu
654,0.0003780156548600644,64,4,15.707963267948966,relu
655,0.00035848954576067626,128,4,15.707963267948966,relu
656,0.0028217586223036046,256,4,15.707963267948966,relu
657,0.16154080629348755,1,8,15.707963267948966,relu
658,0.16150009632110596,2,8,15.707963267948966,relu
659,0.16145969927310944,4,8,15.707963267948966,relu
660,0.028064524754881855,8,8,15.707963267948966,relu
661,0.00024044941528700287,16,8,15.707963267948966,relu
662,0.000699810974765569,32,8,15.707963267948966,relu
663,0.01519375666975975,64,8,15.707963267948966,relu
664,0.005684449337422848,128,8,15.707963267948966,relu
665,0.006541233509778976,256,8,15.707963267948966,relu
666,0.1614634394645691,1,16,15.707963267948966,relu
667,0.16146273910999298,2,16,15.707963267948966,relu
668,0.16149233281612396,4,16,15.707963267948966,relu
669,0.006347769871354103,8,16,15.707963267948966,relu
670,0.0021209095139056444,16,16,15.707963267948966,relu
671,0.0004159955133218318,32,16,15.707963267948966,relu
672,0.0002532245998736471,64,16,15.707963267948966,relu
673,0.009395533241331576,128,16,15.707963267948966,relu
674,0.1615646779537201,256,16,15.707963267948966,relu
675,0.16146080195903778,1,32,15.707963267948966,relu
676,0.16151899099349976,2,32,15.707963267948966,relu
677,0.16147460043430328,4,32,15.707963267948966,relu
678,0.1616136133670807,8,32,15.707963267948966,relu
679,0.16160590946674347,16,32,15.707963267948966,relu
680,0.16154056787490845,32,32,15.707963267948966,relu
681,0.1615776568651199,64,32,15.707963267948966,relu
682,0.1615227609872818,128,32,15.707963267948966,relu
683,0.16149426996707916,256,32,15.707963267948966,relu
684,0.16147048771381378,1,64,15.707963267948966,relu
685,0.16152414679527283,2,64,15.707963267948966,relu
686,0.16149190068244934,4,64,15.707963267948966,relu
687,0.16149315237998962,8,64,15.707963267948966,relu
688,0.16159529983997345,16,64,15.707963267948966,relu
689,0.1615869104862213,32,64,15.707963267948966,relu
690,0.16157518327236176,64,64,15.707963267948966,relu
691,0.16164211928844452,128,64,15.707963267948966,relu
692,0.1616409868001938,256,64,15.707963267948966,relu
693,0.13493768870830536,1,1,3.141592653589793,sigmoid
694,0.1342765986919403,2,1,3.141592653589793,sigmoid
695,0.1351718306541443,4,1,3.141592653589793,sigmoid
696,0.13553348183631897,8,1,3.141592653589793,sigmoid
697,0.1354561448097229,16,1,3.141592653589793,sigmoid
698,0.13488323986530304,32,1,3.141592653589793,sigmoid
699,0.13717582821846008,64,1,3.141592653589793,sigmoid
700,0.13605333864688873,128,1,3.141592653589793,sigmoid
701,0.13721726834774017,256,1,3.141592653589793,sigmoid
702,0.12642650306224823,1,2,3.141592653589793,sigmoid
703,0.12349363416433334,2,2,3.141592653589793,sigmoid
704,0.13088667392730713,4,2,3.141592653589793,sigmoid
705,0.10184667259454729,8,2,3.141592653589793,sigmoid
706,0.10033362358808516,16,2,3.141592653589793,sigmoid
707,0.13526031374931335,32,2,3.141592653589793,sigmoid
708,0.13707514107227323,64,2,3.141592653589793,sigmoid
709,0.13609120249748227,128,2,3.141592653589793,sigmoid
710,0.04958346486091614,256,2,3.141592653589793,sigmoid
711,0.134943887591362,1,4,3.141592653589793,sigmoid
712,0.1350281983613968,2,4,3.141592653589793,sigmoid
713,0.13498519361019135,4,4,3.141592653589793,sigmoid
714,0.13496695458889008,8,4,3.141592653589793,sigmoid
715,0.13471607863903043,16,4,3.141592653589793,sigmoid
716,0.044276297092437744,32,4,3.141592653589793,sigmoid
717,0.13773253560066223,64,4,3.141592653589793,sigmoid
718,0.13608227670192719,128,4,3.141592653589793,sigmoid
719,0.1386025846004486,256,4,3.141592653589793,sigmoid
720,0.13493120670318604,1,8,3.141592653589793,sigmoid
721,0.13501636683940887,2,8,3.141592653589793,sigmoid
722,0.13498958945274353,4,8,3.141592653589793,sigmoid
723,0.13491643965244293,8,8,3.141592653589793,sigmoid
724,0.13535204529762268,16,8,3.141592653589793,sigmoid
725,0.1363973170518875,32,8,3.141592653589793,sigmoid
726,0.1368873566389084,64,8,3.141592653589793,sigmoid
727,0.1361750364303589,128,8,3.141592653589793,sigmoid
728,0.13730388879776,256,8,3.141592653589793,sigmoid
729,0.1349564492702484,1,16,3.141592653589793,sigmoid
730,0.13501353561878204,2,16,3.141592653589793,sigmoid
731,0.13494545221328735,4,16,3.141592653589793,sigmoid
732,0.1351550668478012,8,16,3.141592653589793,sigmoid
733,0.13520410656929016,16,16,3.141592653589793,sigmoid
734,0.13562707602977753,32,16,3.141592653589793,sigmoid
735,0.13658015429973602,64,16,3.141592653589793,sigmoid
736,0.13644032180309296,128,16,3.141592653589793,sigmoid
737,0.1363173872232437,256,16,3.141592653589793,sigmoid
738,0.1349821835756302,1,32,3.141592653589793,sigmoid
739,0.1349678486585617,2,32,3.141592653589793,sigmoid
740,0.13501904904842377,4,32,3.141592653589793,sigmoid
741,0.13512268662452695,8,32,3.141592653589793,sigmoid
742,0.136733278632164,16,32,3.141592653589793,sigmoid
743,0.13630087673664093,32,32,3.141592653589793,sigmoid
744,0.13543589413166046,64,32,3.141592653589793,sigmoid
745,0.1365169733762741,128,32,3.141592653589793,sigmoid
746,0.13697300851345062,256,32,3.141592653589793,sigmoid
747,0.1349307894706726,1,64,3.141592653589793,sigmoid
748,0.1351088583469391,2,64,3.141592653589793,sigmoid
749,0.1349937617778778,4,64,3.141592653589793,sigmoid
750,0.13570955395698547,8,64,3.141592653589793,sigmoid
751,0.1353572309017181,16,64,3.141592653589793,sigmoid
752,0.13549599051475525,32,64,3.141592653589793,sigmoid
753,0.13623231649398804,64,64,3.141592653589793,sigmoid
754,0.13839101791381836,128,64,3.141592653589793,sigmoid
755,0.13859033584594727,256,64,3.141592653589793,sigmoid
756,0.15569281578063965,1,1,15.707963267948966,relu
757,0.152521014213562,2,1,15.707963267948966,relu
758,0.14425568282604215,4,1,15.707963267948966,relu
759,0.14495874941349027,8,1,15.707963267948966,relu
760,0.1430111676454544,16,1,15.707963267948966,relu
761,0.14344187080860135,32,1,15.707963267948966,relu
762,0.14242109656333923,64,1,15.707963267948966,relu
763,0.13326770067214963,128,1,15.707963267948966,relu
764,0.10254538804292677,256,1,15.707963267948966,relu
765,0.16148778796195984,1,2,15.707963267948966,relu
766,0.15137530863285065,2,2,15.707963267948966,relu
767,0.14493730664253235,4,2,15.707963267948966,relu
768,0.1388588398694992,8,2,15.707963267948966,relu
769,0.13981546461582184,16,2,15.707963267948966,relu
770,0.13501542806625366,32,2,15.707963267948966,relu
771,0.04832407459616661,64,2,15.707963267948966,relu
772,0.03800375387072563,128,2,15.707963267948966,relu
773,0.02965762093663216,256,2,15.707963267948966,relu
774,0.16149911284446716,1,4,15.707963267948966,relu
775,0.1615370810031891,2,4,15.707963267948966,relu
776,0.13569091260433197,4,4,15.707963267948966,relu
777,0.06922878324985504,8,4,15.707963267948966,relu
778,0.004645816050469875,16,4,15.707963267948966,relu
779,0.006576296873390675,32,4,15.707963267948966,relu
780,0.0003780156548600644,64,4,15.707963267948966,relu
781,0.00035848954576067626,128,4,15.707963267948966,relu
782,0.0028217586223036046,256,4,15.707963267948966,relu
783,0.16154080629348755,1,8,15.707963267948966,relu
784,0.16150009632110596,2,8,15.707963267948966,relu
785,0.16145969927310944,4,8,15.707963267948966,relu
786,0.028064524754881855,8,8,15.707963267948966,relu
787,0.00024044941528700287,16,8,15.707963267948966,relu
788,0.000699810974765569,32,8,15.707963267948966,relu
789,0.01519375666975975,64,8,15.707963267948966,relu
790,0.005684449337422848,128,8,15.707963267948966,relu
791,0.006541233509778976,256,8,15.707963267948966,relu
792,0.1614634394645691,1,16,15.707963267948966,relu
793,0.16146273910999298,2,16,15.707963267948966,relu
794,0.16149233281612396,4,16,15.707963267948966,relu
795,0.006347769871354103,8,16,15.707963267948966,relu
796,0.0021209095139056444,16,16,15.707963267948966,relu
797,0.0004159955133218318,32,16,15.707963267948966,relu
798,0.0002532245998736471,64,16,15.707963267948966,relu
799,0.009395533241331576,128,16,15.707963267948966,relu
800,0.1615646779537201,256,16,15.707963267948966,relu
801,0.16146080195903778,1,32,15.707963267948966,relu
802,0.16151899099349976,2,32,15.707963267948966,relu
803,0.16147460043430328,4,32,15.707963267948966,relu
804,0.1616136133670807,8,32,15.707963267948966,relu
805,0.16160590946674347,16,32,15.707963267948966,relu
806,0.16154056787490845,32,32,15.707963267948966,relu
807,0.1615776568651199,64,32,15.707963267948966,relu
808,0.1615227609872818,128,32,15.707963267948966,relu
809,0.16149426996707916,256,32,15.707963267948966,relu
810,0.16147048771381378,1,64,15.707963267948966,relu
811,0.16152414679527283,2,64,15.707963267948966,relu
812,0.16149190068244934,4,64,15.707963267948966,relu
813,0.16149315237998962,8,64,15.707963267948966,relu
814,0.16159529983997345,16,64,15.707963267948966,relu
815,0.1615869104862213,32,64,15.707963267948966,relu
816,0.16157518327236176,64,64,15.707963267948966,relu
817,0.16164211928844452,128,64,15.707963267948966,relu
818,0.1616409868001938,256,64,15.707963267948966,relu
819,0.13493768870830536,1,1,3.141592653589793,sigmoid
820,0.1342765986919403,2,1,3.141592653589793,sigmoid
821,0.1351718306541443,4,1,3.141592653589793,sigmoid
822,0.13553348183631897,8,1,3.141592653589793,sigmoid
823,0.1354561448097229,16,1,3.141592653589793,sigmoid
824,0.13488323986530304,32,1,3.141592653589793,sigmoid
825,0.13717582821846008,64,1,3.141592653589793,sigmoid
826,0.13605333864688873,128,1,3.141592653589793,sigmoid
827,0.13721726834774017,256,1,3.141592653589793,sigmoid
828,0.12642650306224823,1,2,3.141592653589793,sigmoid
829,0.12349363416433334,2,2,3.141592653589793,sigmoid
830,0.13088667392730713,4,2,3.141592653589793,sigmoid
831,0.10184667259454729,8,2,3.141592653589793,sigmoid
832,0.10033362358808516,16,2,3.141592653589793,sigmoid
833,0.13526031374931335,32,2,3.141592653589793,sigmoid
834,0.13707514107227323,64,2,3.141592653589793,sigmoid
835,0.13609120249748227,128,2,3.141592653589793,sigmoid
836,0.04958346486091614,256,2,3.141592653589793,sigmoid
837,0.134943887591362,1,4,3.141592653589793,sigmoid
838,0.1350281983613968,2,4,3.141592653589793,sigmoid
839,0.13498519361019135,4,4,3.141592653589793,sigmoid
840,0.13496695458889008,8,4,3.141592653589793,sigmoid
841,0.13471607863903043,16,4,3.141592653589793,sigmoid
842,0.044276297092437744,32,4,3.141592653589793,sigmoid
843,0.13773253560066223,64,4,3.141592653589793,sigmoid
844,0.13608227670192719,128,4,3.141592653589793,sigmoid
845,0.1386025846004486,256,4,3.141592653589793,sigmoid
846,0.13493120670318604,1,8,3.141592653589793,sigmoid
847,0.13501636683940887,2,8,3.141592653589793,sigmoid
848,0.13498958945274353,4,8,3.141592653589793,sigmoid
849,0.13491643965244293,8,8,3.141592653589793,sigmoid
850,0.13535204529762268,16,8,3.141592653589793,sigmoid
851,0.1363973170518875,32,8,3.141592653589793,sigmoid
852,0.1368873566389084,64,8,3.141592653589793,sigmoid
853,0.1361750364303589,128,8,3.141592653589793,sigmoid
854,0.13730388879776,256,8,3.141592653589793,sigmoid
855,0.1349564492702484,1,16,3.141592653589793,sigmoid
856,0.13501353561878204,2,16,3.141592653589793,sigmoid
857,0.13494545221328735,4,16,3.141592653589793,sigmoid
858,0.1351550668478012,8,16,3.141592653589793,sigmoid
859,0.13520410656929016,16,16,3.141592653589793,sigmoid
860,0.13562707602977753,32,16,3.141592653589793,sigmoid
861,0.13658015429973602,64,16,3.141592653589793,sigmoid
862,0.13644032180309296,128,16,3.141592653589793,sigmoid
863,0.1363173872232437,256,16,3.141592653589793,sigmoid
864,0.1349821835756302,1,32,3.141592653589793,sigmoid
865,0.1349678486585617,2,32,3.141592653589793,sigmoid
866,0.13501904904842377,4,32,3.141592653589793,sigmoid
867,0.13512268662452695,8,32,3.141592653589793,sigmoid
868,0.136733278632164,16,32,3.141592653589793,sigmoid
869,0.13630087673664093,32,32,3.141592653589793,sigmoid
870,0.13543589413166046,64,32,3.141592653589793,sigmoid
871,0.1365169733762741,128,32,3.141592653589793,sigmoid
872,0.13697300851345062,256,32,3.141592653589793,sigmoid
873,0.1349307894706726,1,64,3.141592653589793,sigmoid
874,0.1351088583469391,2,64,3.141592653589793,sigmoid
875,0.1349937617778778,4,64,3.141592653589793,sigmoid
876,0.13570955395698547,8,64,3.141592653589793,sigmoid
877,0.1353572309017181,16,64,3.141592653589793,sigmoid
878,0.13549599051475525,32,64,3.141592653589793,sigmoid
879,0.13623231649398804,64,64,3.141592653589793,sigmoid
880,0.13839101791381836,128,64,3.141592653589793,sigmoid
881,0.13859033584594727,256,64,3.141592653589793,sigmoid
882,0.15569281578063965,1,1,15.707963267948966,relu
883,0.152521014213562,2,1,15.707963267948966,relu
884,0.14425568282604215,4,1,15.707963267948966,relu
885,0.14495874941349027,8,1,15.707963267948966,relu
886,0.1430111676454544,16,1,15.707963267948966,relu
887,0.14344187080860135,32,1,15.707963267948966,relu
888,0.14242109656333923,64,1,15.707963267948966,relu
889,0.13326770067214963,128,1,15.707963267948966,relu
890,0.10254538804292677,256,1,15.707963267948966,relu
891,0.16148778796195984,1,2,15.707963267948966,relu
892,0.15137530863285065,2,2,15.707963267948966,relu
893,0.14493730664253235,4,2,15.707963267948966,relu
894,0.1388588398694992,8,2,15.707963267948966,relu
895,0.13981546461582184,16,2,15.707963267948966,relu
896,0.13501542806625366,32,2,15.707963267948966,relu
897,0.04832407459616661,64,2,15.707963267948966,relu
898,0.03800375387072563,128,2,15.707963267948966,relu
899,0.02965762093663216,256,2,15.707963267948966,relu
900,0.16149911284446716,1,4,15.707963267948966,relu
901,0.1615370810031891,2,4,15.707963267948966,relu
902,0.13569091260433197,4,4,15.707963267948966,relu
903,0.06922878324985504,8,4,15.707963267948966,relu
904,0.004645816050469875,16,4,15.707963267948966,relu
905,0.006576296873390675,32,4,15.707963267948966,relu
906,0.0003780156548600644,64,4,15.707963267948966,relu
907,0.00035848954576067626,128,4,15.707963267948966,relu
908,0.0028217586223036046,256,4,15.707963267948966,relu
909,0.16154080629348755,1,8,15.707963267948966,relu
910,0.16150009632110596,2,8,15.707963267948966,relu
911,0.16145969927310944,4,8,15.707963267948966,relu
912,0.028064524754881855,8,8,15.707963267948966,relu
913,0.00024044941528700287,16,8,15.707963267948966,relu
914,0.000699810974765569,32,8,15.707963267948966,relu
915,0.01519375666975975,64,8,15.707963267948966,relu
916,0.005684449337422848,128,8,15.707963267948966,relu
917,0.006541233509778976,256,8,15.707963267948966,relu
918,0.1614634394645691,1,16,15.707963267948966,relu
919,0.16146273910999298,2,16,15.707963267948966,relu
920,0.16149233281612396,4,16,15.707963267948966,relu
921,0.006347769871354103,8,16,15.707963267948966,relu
922,0.0021209095139056444,16,16,15.707963267948966,relu
923,0.0004159955133218318,32,16,15.707963267948966,relu
924,0.0002532245998736471,64,16,15.707963267948966,relu
925,0.009395533241331576,128,16,15.707963267948966,relu
926,0.1615646779537201,256,16,15.707963267948966,relu
927,0.16146080195903778,1,32,15.707963267948966,relu
928,0.16151899099349976,2,32,15.707963267948966,relu
929,0.16147460043430328,4,32,15.707963267948966,relu
930,0.1616136133670807,8,32,15.707963267948966,relu
931,0.16160590946674347,16,32,15.707963267948966,relu
932,0.16154056787490845,32,32,15.707963267948966,relu
933,0.1615776568651199,64,32,15.707963267948966,relu
934,0.1615227609872818,128,32,15.707963267948966,relu
935,0.16149426996707916,256,32,15.707963267948966,relu
936,0.16147048771381378,1,64,15.707963267948966,relu
937,0.16152414679527283,2,64,15.707963267948966,relu
938,0.16149190068244934,4,64,15.707963267948966,relu
939,0.16149315237998962,8,64,15.707963267948966,relu
940,0.16159529983997345,16,64,15.707963267948966,relu
941,0.1615869104862213,32,64,15.707963267948966,relu
942,0.16157518327236176,64,64,15.707963267948966,relu
943,0.16164211928844452,128,64,15.707963267948966,relu
944,0.1616409868001938,256,64,15.707963267948966,relu
